,texto,tokens,texto_preprocesado,bigramas_spacy,texto_lematizado,polaridad
10,"me llena de felicidad voltear al pasado y recordar mis inicios en morena siempre impulsados por la honestidad el respeto y el compromiso con el pueblo

gracias a todos quienes me han acompañado en estever más camino estamos en la recta final de un largo recorrido en el que hemos trabajado mucho pero estoy convencido de que nos esperan cosas realmente grandes","['llena', 'felicidad', 'voltear', 'pasado', 'recordar', 'inicios', 'morena', 'siempre', 'impulsados', 'honestidad', 'respeto', 'compromiso', 'pueblo', 'gracias', 'acompañado', 'estever', 'camino', 'recta', 'final', 'largo', 'recorrido', 'trabajado', 'convencido', 'esperan', 'cosas', 'realmente', 'grandes']","['llenar', 'felicidad', 'voltear', 'recordar', 'inicio', 'morena', 'impulsado', 'honestidad', 'respeto', 'compromiso', 'pueblo', 'gracias', 'acompañar', 'estever', 'camino', 'recta', 'recorrido', 'trabajar', 'convencido', 'esperar', 'cosa', 'realmente']","[('me', 'llena'), ('llena', 'de'), ('de', 'felicidad'), ('felicidad', 'voltear'), ('voltear', 'al'), ('al', 'pasado'), ('pasado', 'y'), ('y', 'recordar'), ('recordar', 'mis'), ('mis', 'inicios'), ('inicios', 'en'), ('en', 'morena'), ('morena', 'siempre'), ('siempre', 'impulsados'), ('impulsados', 'por'), ('por', 'la'), ('la', 'honestidad'), ('honestidad', 'el'), ('el', 'respeto'), ('respeto', 'y'), ('y', 'el'), ('el', 'compromiso'), ('compromiso', 'con'), ('con', 'el'), ('el', 'pueblo'), ('pueblo', '\n\n'), ('\n\n', 'gracias'), ('gracias', 'a'), ('a', 'todos'), ('todos', 'quienes'), ('quienes', 'me'), ('me', 'han'), ('han', 'acompañado'), ('acompañado', 'en'), ('en', 'estever'), ('estever', 'más'), ('más', 'camino'), ('camino', 'estamos'), ('estamos', 'en'), ('en', 'la'), ('la', 'recta'), ('recta', 'final'), ('final', 'de'), ('de', 'un'), ('un', 'largo'), ('largo', 'recorrido'), ('recorrido', 'en'), ('en', 'el'), ('el', 'que'), ('que', 'hemos'), ('hemos', 'trabajado'), ('trabajado', 'mucho'), ('mucho', 'pero'), ('pero', 'estoy'), ('estoy', 'convencido'), ('convencido', 'de'), ('de', 'que'), ('que', 'nos'), ('nos', 'esperan'), ('esperan', 'cosas'), ('cosas', 'realmente'), ('realmente', 'grandes')]","yo llenar de felicidad voltear al pasado y recordar mi inicio en morena siempre impulsado por el honestidad el respeto y el compromiso con el pueblo 

 gracias a todo quien yo haber acompañar en estever más camino estar en el recta final de uno largo recorrido en el que haber trabajar mucho pero estar convencido de que yo esperar cosa realmente grande",2.548468391239481e-09
11,"tuve el honor de pasar un momento muy especial en tlajomulco donde compartí con cientos de personas las razones por las que aspiro a ser el coordinador de los comités de las defensa de la 4t en jalisco

gracias por su recibimiento y amistad juntas y juntos haremos que la transformación llegue a jalisco","['honor', 'pasar', 'momento', 'especial', 'tlajomulco', 'compartí', 'cientos', 'personas', 'razones', 'aspiro', 'coordinador', 'comités', 'defensa', 'jalisco', 'gracias', 'recibimiento', 'amistad', 'juntas', 'juntos', 'haremos', 'transformación', 'llegue', 'jalisco']","['tener', 'honor', 'pasar', 'momento', 'especial', 'tlajomulco', 'compartí', 'ciento', 'persona', 'razón', 'aspirar', 'coordinador', 'comités', 'defensa', 't', 'jalisco', 'gracias', 'recibimiento', 'amistad', 'junto', 'junto', 'hacer', 'transformación', 'llegar', 'jalisco']","[('tuve', 'el'), ('el', 'honor'), ('honor', 'de'), ('de', 'pasar'), ('pasar', 'un'), ('un', 'momento'), ('momento', 'muy'), ('muy', 'especial'), ('especial', 'en'), ('en', 'tlajomulco'), ('tlajomulco', 'donde'), ('donde', 'compartí'), ('compartí', 'con'), ('con', 'cientos'), ('cientos', 'de'), ('de', 'personas'), ('personas', 'las'), ('las', 'razones'), ('razones', 'por'), ('por', 'las'), ('las', 'que'), ('que', 'aspiro'), ('aspiro', 'a'), ('a', 'ser'), ('ser', 'el'), ('el', 'coordinador'), ('coordinador', 'de'), ('de', 'los'), ('los', 'comités'), ('comités', 'de'), ('de', 'las'), ('las', 'defensa'), ('defensa', 'de'), ('de', 'la'), ('la', '4'), ('4', 't'), ('t', 'en'), ('en', 'jalisco'), ('jalisco', '\n\n'), ('\n\n', 'gracias'), ('gracias', 'por'), ('por', 'su'), ('su', 'recibimiento'), ('recibimiento', 'y'), ('y', 'amistad'), ('amistad', 'juntas'), ('juntas', 'y'), ('y', 'juntos'), ('juntos', 'haremos'), ('haremos', 'que'), ('que', 'la'), ('la', 'transformación'), ('transformación', 'llegue'), ('llegue', 'a'), ('a', 'jalisco')]","tener el honor de pasar uno momento mucho especial en tlajomulco donde compartí con ciento de persona el razón por el que aspirar a ser el coordinador de el comités de el defensa de el 4 t en jalisco 

 gracias por su recibimiento y amistad junto y junto hacer que el transformación llegar a jalisco",8.936509304536893e-07
12,desde inicios de mi carrera mi objetivo siempre ha sido ayudar a las personas que más lo necesitan muchas gracias a quienes me han acompañado en este camino todavía falta mucho por recorrer pero estoy convencido de que vienen cosas muy grandes,"['inicios', 'carrera', 'objetivo', 'siempre', 'sido', 'ayudar', 'personas', 'necesitan', 'muchas', 'gracias', 'acompañado', 'camino', 'todavía', 'falta', 'recorrer', 'convencido', 'vienen', 'cosas', 'grandes']","['inicio', 'carrera', 'objetivo', 'ayudar', 'persona', 'necesitar', 'gracia', 'acompañar', 'camino', 'faltar', 'recorrer', 'convencido', 'venir', 'cosa']","[('desde', 'inicios'), ('inicios', 'de'), ('de', 'mi'), ('mi', 'carrera'), ('carrera', 'mi'), ('mi', 'objetivo'), ('objetivo', 'siempre'), ('siempre', 'ha'), ('ha', 'sido'), ('sido', 'ayudar'), ('ayudar', 'a'), ('a', 'las'), ('las', 'personas'), ('personas', 'que'), ('que', 'más'), ('más', 'lo'), ('lo', 'necesitan'), ('necesitan', 'muchas'), ('muchas', 'gracias'), ('gracias', 'a'), ('a', 'quienes'), ('quienes', 'me'), ('me', 'han'), ('han', 'acompañado'), ('acompañado', 'en'), ('en', 'este'), ('este', 'camino'), ('camino', 'todavía'), ('todavía', 'falta'), ('falta', 'mucho'), ('mucho', 'por'), ('por', 'recorrer'), ('recorrer', 'pero'), ('pero', 'estoy'), ('estoy', 'convencido'), ('convencido', 'de'), ('de', 'que'), ('que', 'vienen'), ('vienen', 'cosas'), ('cosas', 'muy'), ('muy', 'grandes')]",desde inicio de mi carrera mi objetivo siempre haber ser ayudar a el persona que más él necesitar mucho gracia a quien yo haber acompañar en este camino todavía faltar mucho por recorrer pero estar convencido de que venir cosa mucho grande,9.994726142119127e-08
13,"hoy nuestra compañera maría padilla romo rindió su segundo informe como diputada de jalisco quiero expresar mi profunda admiración por sus incansables esfuerzos en la lucha por la igualdad y la justicia social

maría es un ejemplo de valentía y compromiso para todas y todos todo nuestro apoyo en tu segundo informe","['compañera', 'maría', 'padilla', 'romo', 'rindió', 'segundo', 'informe', 'diputada', 'jalisco', 'quiero', 'expresar', 'profunda', 'admiración', 'incansables', 'esfuerzos', 'lucha', 'igualdad', 'justicia', 'social', 'maría', 'ejemplo', 'valentía', 'compromiso', 'todas', 'apoyo', 'segundo', 'informe']","['compañera', 'maría', 'padilla', 'romo', 'rendir', 'informe', 'diputada', 'jalisco', 'quiero', 'expresar', 'profundo', 'admiración', 'incansable', 'esfuerzo', 'lucha', 'igualdad', 'justicia', 'social', 'maría', 'ejemplo', 'valentía', 'compromiso', 'apoyo', 'informe']","[('hoy', 'nuestra'), ('nuestra', 'compañera'), ('compañera', 'maría'), ('maría', 'padilla'), ('padilla', 'romo'), ('romo', 'rindió'), ('rindió', 'su'), ('su', 'segundo'), ('segundo', 'informe'), ('informe', 'como'), ('como', 'diputada'), ('diputada', 'de'), ('de', 'jalisco'), ('jalisco', 'quiero'), ('quiero', 'expresar'), ('expresar', 'mi'), ('mi', 'profunda'), ('profunda', 'admiración'), ('admiración', 'por'), ('por', 'sus'), ('sus', 'incansables'), ('incansables', 'esfuerzos'), ('esfuerzos', 'en'), ('en', 'la'), ('la', 'lucha'), ('lucha', 'por'), ('por', 'la'), ('la', 'igualdad'), ('igualdad', 'y'), ('y', 'la'), ('la', 'justicia'), ('justicia', 'social'), ('social', '\n\n'), ('\n\n', 'maría'), ('maría', 'es'), ('es', 'un'), ('un', 'ejemplo'), ('ejemplo', 'de'), ('de', 'valentía'), ('valentía', 'y'), ('y', 'compromiso'), ('compromiso', 'para'), ('para', 'todas'), ('todas', 'y'), ('y', 'todos'), ('todos', 'todo'), ('todo', 'nuestro'), ('nuestro', 'apoyo'), ('apoyo', 'en'), ('en', 'tu'), ('tu', 'segundo'), ('segundo', 'informe')]","hoy nuestro compañera maría padilla romo rendir su segundo informe como diputada de jalisco quiero expresar mi profundo admiración por su incansable esfuerzo en el lucha por el igualdad y el justicia social 

 maría ser uno ejemplo de valentía y compromiso para todo y todo todo nuestro apoyo en tu segundo informe",1.2091560842525665e-05
14,"hoy como cada 25 del mes conmemoramos el día para generar conciencia y prevenir la violencia contra mujeres y niñas es un día para reflexionar sobre nuestras acciones

juntas y juntos hagamos un llamado a la paz y al respeto hoy y todos los días","['cada', 'mes', 'conmemoramos', 'generar', 'conciencia', 'prevenir', 'violencia', 'mujeres', 'niñas', 'reflexionar', 'acciones', 'juntas', 'juntos', 'hagamos', 'llamado', 'paz', 'respeto', 'días']","['mes', 'conmemorar', 'generar', 'conciencia', 'prevenir', 'violencia', 'mujer', 'niña', 'reflexionar', 'acción', 'junto', 'junto', 'hacer', 'llamado', 'paz', 'respeto']","[('hoy', 'como'), ('como', 'cada'), ('cada', '25'), ('25', 'del'), ('del', 'mes'), ('mes', 'conmemoramos'), ('conmemoramos', 'el'), ('el', 'día'), ('día', 'para'), ('para', 'generar'), ('generar', 'conciencia'), ('conciencia', 'y'), ('y', 'prevenir'), ('prevenir', 'la'), ('la', 'violencia'), ('violencia', 'contra'), ('contra', 'mujeres'), ('mujeres', 'y'), ('y', 'niñas'), ('niñas', 'es'), ('es', 'un'), ('un', 'día'), ('día', 'para'), ('para', 'reflexionar'), ('reflexionar', 'sobre'), ('sobre', 'nuestras'), ('nuestras', 'acciones'), ('acciones', '\n\n'), ('\n\n', 'juntas'), ('juntas', 'y'), ('y', 'juntos'), ('juntos', 'hagamos'), ('hagamos', 'un'), ('un', 'llamado'), ('llamado', 'a'), ('a', 'la'), ('la', 'paz'), ('paz', 'y'), ('y', 'al'), ('al', 'respeto'), ('respeto', 'hoy'), ('hoy', 'y'), ('y', 'todos'), ('todos', 'los'), ('los', 'días')]","hoy como cada 25 del mes conmemorar el día para generar conciencia y prevenir el violencia contra mujer y niña ser uno día para reflexionar sobre nuestro acción 

 junto y junto hacer uno llamado a el paz y al respeto hoy y todo el día",1.8448478473216397e-06
15,han sido casi 20 años de lucha esfuerzo y dedicación somos tercos y para lograr una verdadera transformación se requiere carácter y valentía es un honor estar con ustedes y recibir tanto cariño esto lo hacemos juntos,"['sido', 'casi', 'años', 'lucha', 'esfuerzo', 'dedicación', 'tercos', 'lograr', 'verdadera', 'transformación', 'requiere', 'carácter', 'valentía', 'honor', 'ustedes', 'recibir', 'cariño', 'hacemos', 'juntos']","['año', 'lucha', 'esfuerzo', 'dedicación', 'terco', 'lograr', 'transformación', 'requerir', 'carácter', 'valentía', 'honor', 'recibir', 'cariño', 'junto']","[('han', 'sido'), ('sido', 'casi'), ('casi', '20'), ('20', 'años'), ('años', 'de'), ('de', 'lucha'), ('lucha', 'esfuerzo'), ('esfuerzo', 'y'), ('y', 'dedicación'), ('dedicación', 'somos'), ('somos', 'tercos'), ('tercos', 'y'), ('y', 'para'), ('para', 'lograr'), ('lograr', 'una'), ('una', 'verdadera'), ('verdadera', 'transformación'), ('transformación', 'se'), ('se', 'requiere'), ('requiere', 'carácter'), ('carácter', 'y'), ('y', 'valentía'), ('valentía', 'es'), ('es', 'un'), ('un', 'honor'), ('honor', 'estar'), ('estar', 'con'), ('con', 'ustedes'), ('ustedes', 'y'), ('y', 'recibir'), ('recibir', 'tanto'), ('tanto', 'cariño'), ('cariño', 'esto'), ('esto', 'lo'), ('lo', 'hacemos'), ('hacemos', 'juntos')]",haber ser casi 20 año de lucha esfuerzo y dedicación ser terco y para lograr uno verdadero transformación él requerir carácter y valentía ser uno honor estar con tú y recibir tanto cariño este él hacer junto,7.717889647936653e-05
16,mi único camino es la honestidad y el amor por nuestra gente,"['único', 'camino', 'honestidad', 'amor', 'gente']","['único', 'camino', 'honestidad', 'amor', 'gente']","[('mi', 'único'), ('único', 'camino'), ('camino', 'es'), ('es', 'la'), ('la', 'honestidad'), ('honestidad', 'y'), ('y', 'el'), ('el', 'amor'), ('amor', 'por'), ('por', 'nuestra'), ('nuestra', 'gente')]",mi único camino ser el honestidad y el amor por nuestro gente,0.08791895499152487
17,"para quienes tenemos esta vocación y dedicamos nuestra vida a esta hermosa profesión sabemos que ser médico va más allá de tener un título es un compromiso una promesa de cuidar la salud y el bienestar dever más las personas

en este día del médico celebremos la valentía el compromiso y los valores humanos que cada médico aporta a la sociedad a todos mis colegas feliz día","['vocación', 'dedicamos', 'vida', 'hermosa', 'profesión', 'sabemos', 'médico', 'allá', 'tener', 'título', 'compromiso', 'promesa', 'cuidar', 'salud', 'bienestar', 'dever', 'personas', 'médico', 'celebremos', 'valentía', 'compromiso', 'valores', 'humanos', 'cada', 'médico', 'aporta', 'sociedad', 'colegas', 'feliz']","['vocación', 'dedicar', 'vida', 'hermoso', 'profesión', 'médico', 'allá', 'título', 'compromiso', 'promesa', 'cuidar', 'salud', 'bienestar', 'dever', 'persona', 'médico', 'celebrar', 'valentía', 'compromiso', 'valor', 'humano', 'médico', 'aportar', 'sociedad', 'colega', 'feliz']","[('para', 'quienes'), ('quienes', 'tenemos'), ('tenemos', 'esta'), ('esta', 'vocación'), ('vocación', 'y'), ('y', 'dedicamos'), ('dedicamos', 'nuestra'), ('nuestra', 'vida'), ('vida', 'a'), ('a', 'esta'), ('esta', 'hermosa'), ('hermosa', 'profesión'), ('profesión', 'sabemos'), ('sabemos', 'que'), ('que', 'ser'), ('ser', 'médico'), ('médico', 'va'), ('va', 'más'), ('más', 'allá'), ('allá', 'de'), ('de', 'tener'), ('tener', 'un'), ('un', 'título'), ('título', 'es'), ('es', 'un'), ('un', 'compromiso'), ('compromiso', 'una'), ('una', 'promesa'), ('promesa', 'de'), ('de', 'cuidar'), ('cuidar', 'la'), ('la', 'salud'), ('salud', 'y'), ('y', 'el'), ('el', 'bienestar'), ('bienestar', 'dever'), ('dever', 'más'), ('más', 'las'), ('las', 'personas'), ('personas', '\n\n'), ('\n\n', 'en'), ('en', 'este'), ('este', 'día'), ('día', 'del'), ('del', 'médico'), ('médico', 'celebremos'), ('celebremos', 'la'), ('la', 'valentía'), ('valentía', 'el'), ('el', 'compromiso'), ('compromiso', 'y'), ('y', 'los'), ('los', 'valores'), ('valores', 'humanos'), ('humanos', 'que'), ('que', 'cada'), ('cada', 'médico'), ('médico', 'aporta'), ('aporta', 'a'), ('a', 'la'), ('la', 'sociedad'), ('sociedad', 'a'), ('a', 'todos'), ('todos', 'mis'), ('mis', 'colegas'), ('colegas', 'feliz'), ('feliz', 'día')]","para quien tener este vocación y dedicar nuestro vida a este hermoso profesión saber que ser médico ir más allá de tener uno título ser uno compromiso uno promesa de cuidar el salud y el bienestar dever más el persona 

 en este día del médico celebrar el valentía el compromiso y el valor humano que cada médico aportar a el sociedad a todo mi colega feliz día",7.700150897104127e-06
18,"estoy seguro que con el apoyo y respaldo de la gente de la barca y de toda la región de la ciénaga lograremos defender a la 4t en jalisco

agradezco la confianza y el cariño juntas y juntos lo lograremos","['seguro', 'apoyo', 'respaldo', 'gente', 'barca', 'toda', 'región', 'ciénaga', 'lograremos', 'defender', 'jalisco', 'agradezco', 'confianza', 'cariño', 'juntas', 'juntos', 'lograremos']","['seguro', 'apoyo', 'respaldo', 'gente', 'barca', 'región', 'ciénaga', 'lograremos', 'defender', 't', 'jalisco', 'agradecer', 'confianza', 'cariño', 'junto', 'junto', 'lograrer']","[('estoy', 'seguro'), ('seguro', 'que'), ('que', 'con'), ('con', 'el'), ('el', 'apoyo'), ('apoyo', 'y'), ('y', 'respaldo'), ('respaldo', 'de'), ('de', 'la'), ('la', 'gente'), ('gente', 'de'), ('de', 'la'), ('la', 'barca'), ('barca', 'y'), ('y', 'de'), ('de', 'toda'), ('toda', 'la'), ('la', 'región'), ('región', 'de'), ('de', 'la'), ('la', 'ciénaga'), ('ciénaga', 'lograremos'), ('lograremos', 'defender'), ('defender', 'a'), ('a', 'la'), ('la', '4'), ('4', 't'), ('t', 'en'), ('en', 'jalisco'), ('jalisco', '\n\n'), ('\n\n', 'agradezco'), ('agradezco', 'la'), ('la', 'confianza'), ('confianza', 'y'), ('y', 'el'), ('el', 'cariño'), ('cariño', 'juntas'), ('juntas', 'y'), ('y', 'juntos'), ('juntos', 'lo'), ('lo', 'lograremos')]","estar seguro que con el apoyo y respaldo de el gente de el barca y de todo el región de el ciénaga lograremos defender a el 4 t en jalisco 

 agradecer el confianza y el cariño junto y junto él lograrer",0.0061983771794915125
19,"nada más jalisciense que una buena birria de la barca

panza llena corazón contento para seguir recorriendo nuestro estado","['jalisciense', 'buena', 'birria', 'barca', 'panza', 'llena', 'corazón', 'contento', 'seguir', 'recorriendo']","['jalisciense', 'birria', 'barca', 'panza', 'lleno', 'corazón', 'contento', 'seguir', 'recorrer']","[('nada', 'más'), ('más', 'jalisciense'), ('jalisciense', 'que'), ('que', 'una'), ('una', 'buena'), ('buena', 'birria'), ('birria', 'de'), ('de', 'la'), ('la', 'barca'), ('barca', '\n\n'), ('\n\n', 'panza'), ('panza', 'llena'), ('llena', 'corazón'), ('corazón', 'contento'), ('contento', 'para'), ('para', 'seguir'), ('seguir', 'recorriendo'), ('recorriendo', 'nuestro'), ('nuestro', 'estado')]","nada más jalisciense que uno buen birria de el barca 

 panza lleno corazón contento para seguir recorrer nuestro estado",0.011662143279132493
20,llevo 20 años caminando los senderos de jalisco y cada día estoy más orgulloso de ser de aquí,"['llevo', 'años', 'caminando', 'senderos', 'jalisco', 'cada', 'orgulloso']","['llevar', 'año', 'caminar', 'sendero', 'jalisco', 'orgulloso']","[('llevo', '20'), ('20', 'años'), ('años', 'caminando'), ('caminando', 'los'), ('los', 'senderos'), ('senderos', 'de'), ('de', 'jalisco'), ('jalisco', 'y'), ('y', 'cada'), ('cada', 'día'), ('día', 'estoy'), ('estoy', 'más'), ('más', 'orgulloso'), ('orgulloso', 'de'), ('de', 'ser'), ('ser', 'de'), ('de', 'aquí')]",llevar 20 año caminar el sendero de jalisco y cada día estar más orgulloso de ser de aquí,0.021067584963722855
21,resolvamos esto de una vez por todas cuáles son las mejores tortas ahogadas de guadalajara,"['resolvamos', 'vez', 'todas', 'cuáles', 'mejores', 'tortas', 'ahogadas', 'guadalajara']","['resolir', 'mejor', 'torta', 'ahogada', 'guadalajara']","[('resolvamos', 'esto'), ('esto', 'de'), ('de', 'una'), ('una', 'vez'), ('vez', 'por'), ('por', 'todas'), ('todas', 'cuáles'), ('cuáles', 'son'), ('son', 'las'), ('las', 'mejores'), ('mejores', 'tortas'), ('tortas', 'ahogadas'), ('ahogadas', 'de'), ('de', 'guadalajara')]",resolir este de uno vez por todo cuál ser el mejor torta ahogada de guadalajara,0.08783067168744352
22,"hoy las y los amigos de zapopan me invitaron a platicar en tabachines y brindarme su apoyo para ser el coordinador de los comités de defensa de la 4t en jalisco

tenemos muchos años de compartir la lucha porver más un mejor jalisco fue con ellas y ellos con quienes fundamos el obradorismo en zapopan hace muchos ayeres seguimos juntos en este camino","['amigos', 'zapopan', 'invitaron', 'platicar', 'tabachines', 'brindarme', 'apoyo', 'coordinador', 'comités', 'defensa', 'jalisco', 'años', 'compartir', 'lucha', 'porver', 'mejor', 'jalisco', 'fundamos', 'obradorismo', 'zapopan', 'hace', 'ayeres', 'seguimos', 'juntos', 'camino']","['amigo', 'zapopan', 'invitar', 'platicar', 'tabachín', 'brindarmir', 'apoyo', 'coordinador', 'comités', 'defensa', 't', 'jalisco', 'año', 'compartir', 'lucha', 'porver', 'jalisco', 'fundar', 'obradorismo', 'zapopan', 'ayer', 'seguir', 'junto', 'camino']","[('hoy', 'las'), ('las', 'y'), ('y', 'los'), ('los', 'amigos'), ('amigos', 'de'), ('de', 'zapopan'), ('zapopan', 'me'), ('me', 'invitaron'), ('invitaron', 'a'), ('a', 'platicar'), ('platicar', 'en'), ('en', 'tabachines'), ('tabachines', 'y'), ('y', 'brindarme'), ('brindarme', 'su'), ('su', 'apoyo'), ('apoyo', 'para'), ('para', 'ser'), ('ser', 'el'), ('el', 'coordinador'), ('coordinador', 'de'), ('de', 'los'), ('los', 'comités'), ('comités', 'de'), ('de', 'defensa'), ('defensa', 'de'), ('de', 'la'), ('la', '4'), ('4', 't'), ('t', 'en'), ('en', 'jalisco'), ('jalisco', '\n\n'), ('\n\n', 'tenemos'), ('tenemos', 'muchos'), ('muchos', 'años'), ('años', 'de'), ('de', 'compartir'), ('compartir', 'la'), ('la', 'lucha'), ('lucha', 'porver'), ('porver', 'más'), ('más', 'un'), ('un', 'mejor'), ('mejor', 'jalisco'), ('jalisco', 'fue'), ('fue', 'con'), ('con', 'ellas'), ('ellas', 'y'), ('y', 'ellos'), ('ellos', 'con'), ('con', 'quienes'), ('quienes', 'fundamos'), ('fundamos', 'el'), ('el', 'obradorismo'), ('obradorismo', 'en'), ('en', 'zapopan'), ('zapopan', 'hace'), ('hace', 'muchos'), ('muchos', 'ayeres'), ('ayeres', 'seguimos'), ('seguimos', 'juntos'), ('juntos', 'en'), ('en', 'este'), ('este', 'camino')]","hoy el y el amigo de zapopan yo invitar a platicar en tabachín y brindarmir su apoyo para ser el coordinador de el comités de defensa de el 4 t en jalisco 

 tener mucho año de compartir el lucha porver más uno mejor jalisco ser con él y él con quien fundar el obradorismo en zapopan hacer mucho ayer seguir junto en este camino",7.658219723936736e-08
23,hoy me di una vuelta por el hermoso barrio de mexicaltzingo para saborear una deliciosa torta ahogada de don josé el de la bicicleta gustan,"['di', 'vuelta', 'hermoso', 'barrio', 'mexicaltzingo', 'saborear', 'deliciosa', 'torta', 'ahogada', 'don', 'josé', 'bicicleta', 'gustan']","['dar', 'vuelta', 'hermoso', 'barrio', 'mexicaltzingo', 'saborear', 'deliciós', 'torta', 'ahogado', 'don', 'josé', 'bicicleta', 'gustar']","[('hoy', 'me'), ('me', 'di'), ('di', 'una'), ('una', 'vuelta'), ('vuelta', 'por'), ('por', 'el'), ('el', 'hermoso'), ('hermoso', 'barrio'), ('barrio', 'de'), ('de', 'mexicaltzingo'), ('mexicaltzingo', 'para'), ('para', 'saborear'), ('saborear', 'una'), ('una', 'deliciosa'), ('deliciosa', 'torta'), ('torta', 'ahogada'), ('ahogada', 'de'), ('de', 'don'), ('don', 'josé'), ('josé', 'el'), ('el', 'de'), ('de', 'la'), ('la', 'bicicleta'), ('bicicleta', 'gustan')]",hoy yo dar uno vuelta por el hermoso barrio de mexicaltzingo para saborear uno deliciós torta ahogado de don josé el de el bicicleta gustar,0.025601604451528964
24,"profundamente agradecido con el cariño y apoyo que me han brindado hoy en tlaquepaque para poder lograr ser el coordinador de los comités de la defensa de la 4t en jalisco

amor con amor se paga","['profundamente', 'agradecido', 'cariño', 'apoyo', 'brindado', 'tlaquepaque', 'poder', 'lograr', 'coordinador', 'comités', 'defensa', 'jalisco', 'amor', 'amor', 'paga']","['profundamente', 'agradecido', 'cariño', 'apoyo', 'brindar', 'tlaquepaque', 'lograr', 'coordinador', 'comités', 'defensa', 't', 'jalisco', 'amor', 'amor', 'pagar']","[('profundamente', 'agradecido'), ('agradecido', 'con'), ('con', 'el'), ('el', 'cariño'), ('cariño', 'y'), ('y', 'apoyo'), ('apoyo', 'que'), ('que', 'me'), ('me', 'han'), ('han', 'brindado'), ('brindado', 'hoy'), ('hoy', 'en'), ('en', 'tlaquepaque'), ('tlaquepaque', 'para'), ('para', 'poder'), ('poder', 'lograr'), ('lograr', 'ser'), ('ser', 'el'), ('el', 'coordinador'), ('coordinador', 'de'), ('de', 'los'), ('los', 'comités'), ('comités', 'de'), ('de', 'la'), ('la', 'defensa'), ('defensa', 'de'), ('de', 'la'), ('la', '4'), ('4', 't'), ('t', 'en'), ('en', 'jalisco'), ('jalisco', '\n\n'), ('\n\n', 'amor'), ('amor', 'con'), ('con', 'amor'), ('amor', 'se'), ('se', 'paga')]","profundamente agradecido con el cariño y apoyo que yo haber brindar hoy en tlaquepaque para poder lograr ser el coordinador de el comités de el defensa de el 4 t en jalisco 

 amor con amor él pagar",8.439374820141229e-07
25,las mujeres de méxico ya han roto el techo de cristal quienes militamos en este movimiento seguiremos apoyando su derecho a alcanzar sus aspiraciones y sueños,"['mujeres', 'méxico', 'roto', 'techo', 'cristal', 'militamos', 'movimiento', 'seguiremos', 'apoyando', 'derecho', 'alcanzar', 'aspiraciones', 'sueños']","['mujer', 'méxico', 'romper', 'techo', 'cristal', 'militar', 'movimiento', 'seguir', 'apoyar', 'derecho', 'alcanzar', 'aspiración', 'sueño']","[('las', 'mujeres'), ('mujeres', 'de'), ('de', 'méxico'), ('méxico', 'ya'), ('ya', 'han'), ('han', 'roto'), ('roto', 'el'), ('el', 'techo'), ('techo', 'de'), ('de', 'cristal'), ('cristal', 'quienes'), ('quienes', 'militamos'), ('militamos', 'en'), ('en', 'este'), ('este', 'movimiento'), ('movimiento', 'seguiremos'), ('seguiremos', 'apoyando'), ('apoyando', 'su'), ('su', 'derecho'), ('derecho', 'a'), ('a', 'alcanzar'), ('alcanzar', 'sus'), ('sus', 'aspiraciones'), ('aspiraciones', 'y'), ('y', 'sueños')]",el mujer de méxico ya haber romper el techo de cristal quien militar en este movimiento seguir apoyar su derecho a alcanzar su aspiración y sueño,0.011254772559374359
