,texto,tokens,texto_preprocesado,bigramas_spacy,texto_lematizado,polaridad
10,resolvamos esto de una vez por todas cuáles son las mejores tortas ahogadas de guadalajara,"['resolvamos', 'vez', 'todas', 'cuáles', 'mejores', 'tortas', 'ahogadas', 'guadalajara']","['resolir', 'mejor', 'torta', 'ahogada', 'guadalajara']","[('resolvamos', 'esto'), ('esto', 'de'), ('de', 'una'), ('una', 'vez'), ('vez', 'por'), ('por', 'todas'), ('todas', 'cuáles'), ('cuáles', 'son'), ('son', 'las'), ('las', 'mejores'), ('mejores', 'tortas'), ('tortas', 'ahogadas'), ('ahogadas', 'de'), ('de', 'guadalajara')]",resolir este de uno vez por todo cuál ser el mejor torta ahogada de guadalajara,0.08783067168744352
11,una felicitación muy especial para mi amiga y compañera de lucha katiacastillol por motivo de su cumpleaños deseo que te encuentres viviendo un gran día rodeada de las personas que quieres y que te quieren feliz cumpleaños presidenta,"['felicitación', 'especial', 'amiga', 'compañera', 'lucha', 'katiacastillol', 'motivo', 'cumpleaños', 'deseo', 'encuentres', 'viviendo', 'gran', 'rodeada', 'personas', 'quieres', 'quieren', 'feliz', 'cumpleaños', 'presidenta']","['felicitación', 'especial', 'amiga', 'compañera', 'lucha', 'katiacastillol', 'motivo', 'cumpleaños', 'desear', 'encuentrser', 'vivir', 'rodeado', 'persona', 'quieres', 'querer', 'feliz', 'cumpleaños', 'presidentar']","[('una', 'felicitación'), ('felicitación', 'muy'), ('muy', 'especial'), ('especial', 'para'), ('para', 'mi'), ('mi', 'amiga'), ('amiga', 'y'), ('y', 'compañera'), ('compañera', 'de'), ('de', 'lucha'), ('lucha', 'katiacastillol'), ('katiacastillol', 'por'), ('por', 'motivo'), ('motivo', 'de'), ('de', 'su'), ('su', 'cumpleaños'), ('cumpleaños', 'deseo'), ('deseo', 'que'), ('que', 'te'), ('te', 'encuentres'), ('encuentres', 'viviendo'), ('viviendo', 'un'), ('un', 'gran'), ('gran', 'día'), ('día', 'rodeada'), ('rodeada', 'de'), ('de', 'las'), ('las', 'personas'), ('personas', 'que'), ('que', 'quieres'), ('quieres', 'y'), ('y', 'que'), ('que', 'te'), ('te', 'quieren'), ('quieren', 'feliz'), ('feliz', 'cumpleaños'), ('cumpleaños', 'presidenta')]",uno felicitación mucho especial para mi amiga y compañera de lucha katiacastillol por motivo de su cumpleaños desear que tú encuentrser vivir uno gran día rodeado de el persona que quieres y que tú querer feliz cumpleaños presidentar,0.0004257588081057647
12,profundamente agradecido con el cariño y apoyo que me han brindado hoy en tlaquepaque para poder lograr ser el coordinador de los comités de la defensa de la 4t en jalisco  amor con amor se paga,"['profundamente', 'agradecido', 'cariño', 'apoyo', 'brindado', 'tlaquepaque', 'poder', 'lograr', 'coordinador', 'comités', 'defensa', 'jalisco', 'amor', 'amor', 'paga']","['profundamente', 'agradecido', 'cariño', 'apoyo', 'brindar', 'tlaquepaque', 'lograr', 'coordinador', 'comités', 'defensa', 't', 'jalisco', 'amor', 'amor', 'pagar']","[('profundamente', 'agradecido'), ('agradecido', 'con'), ('con', 'el'), ('el', 'cariño'), ('cariño', 'y'), ('y', 'apoyo'), ('apoyo', 'que'), ('que', 'me'), ('me', 'han'), ('han', 'brindado'), ('brindado', 'hoy'), ('hoy', 'en'), ('en', 'tlaquepaque'), ('tlaquepaque', 'para'), ('para', 'poder'), ('poder', 'lograr'), ('lograr', 'ser'), ('ser', 'el'), ('el', 'coordinador'), ('coordinador', 'de'), ('de', 'los'), ('los', 'comités'), ('comités', 'de'), ('de', 'la'), ('la', 'defensa'), ('defensa', 'de'), ('de', 'la'), ('la', '4'), ('4', 't'), ('t', 'en'), ('en', 'jalisco'), ('jalisco', ' '), (' ', 'amor'), ('amor', 'con'), ('con', 'amor'), ('amor', 'se'), ('se', 'paga')]",profundamente agradecido con el cariño y apoyo que yo haber brindar hoy en tlaquepaque para poder lograr ser el coordinador de el comités de el defensa de el 4 t en jalisco   amor con amor él pagar,8.439374820141229e-07
13,las mujeres de méxico ya han roto el techo de cristal quienes militamos en este movimiento seguiremos apoyando su derecho a alcanzar sus aspiraciones y sueños,"['mujeres', 'méxico', 'roto', 'techo', 'cristal', 'militamos', 'movimiento', 'seguiremos', 'apoyando', 'derecho', 'alcanzar', 'aspiraciones', 'sueños']","['mujer', 'méxico', 'romper', 'techo', 'cristal', 'militar', 'movimiento', 'seguir', 'apoyar', 'derecho', 'alcanzar', 'aspiración', 'sueño']","[('las', 'mujeres'), ('mujeres', 'de'), ('de', 'méxico'), ('méxico', 'ya'), ('ya', 'han'), ('han', 'roto'), ('roto', 'el'), ('el', 'techo'), ('techo', 'de'), ('de', 'cristal'), ('cristal', 'quienes'), ('quienes', 'militamos'), ('militamos', 'en'), ('en', 'este'), ('este', 'movimiento'), ('movimiento', 'seguiremos'), ('seguiremos', 'apoyando'), ('apoyando', 'su'), ('su', 'derecho'), ('derecho', 'a'), ('a', 'alcanzar'), ('alcanzar', 'sus'), ('sus', 'aspiraciones'), ('aspiraciones', 'y'), ('y', 'sueños')]",el mujer de méxico ya haber romper el techo de cristal quien militar en este movimiento seguir apoyar su derecho a alcanzar su aspiración y sueño,0.011254772559374359
14,estuve en cabina con ramiro_escoto en  lider919 conversamos de mis inicios en partidomorenamx y de cómo siempre hemos estado del lado de la transformación acompañando y luchando por nuestro movimiento gracias por la invitación,"['cabina', 'conversamos', 'inicios', 'partidomorenamx', 'cómo', 'siempre', 'lado', 'transformación', 'acompañando', 'luchando', 'movimiento', 'gracias', 'invitación']","['estar', 'cabina', 'conversar', 'inicio', 'partidomorenamx', 'transformación', 'acompañar', 'luchar', 'movimiento', 'gracias', 'invitación']","[('estuve', 'en'), ('en', 'cabina'), ('cabina', 'con'), ('con', 'ramiro_escoto'), ('ramiro_escoto', 'en'), ('en', ' '), (' ', 'lider919'), ('lider919', 'conversamos'), ('conversamos', 'de'), ('de', 'mis'), ('mis', 'inicios'), ('inicios', 'en'), ('en', 'partidomorenamx'), ('partidomorenamx', 'y'), ('y', 'de'), ('de', 'cómo'), ('cómo', 'siempre'), ('siempre', 'hemos'), ('hemos', 'estado'), ('estado', 'del'), ('del', 'lado'), ('lado', 'de'), ('de', 'la'), ('la', 'transformación'), ('transformación', 'acompañando'), ('acompañando', 'y'), ('y', 'luchando'), ('luchando', 'por'), ('por', 'nuestro'), ('nuestro', 'movimiento'), ('movimiento', 'gracias'), ('gracias', 'por'), ('por', 'la'), ('la', 'invitación')]",estar en cabina con ramiro_escoto en   lider919 conversar de mi inicio en partidomorenamx y de cómo siempre haber estar del lado de el transformación acompañar y luchar por nuestro movimiento gracias por el invitación,0.03594068073664294
15,para ganarse el respeto y la confianza de las personas hay que trabajar con honestidad e integridad agradezco profundamente a todos los que me acompañan en esta ardua labor les deseo un excelente inicio de semana a todas y todos,"['ganarse', 'respeto', 'confianza', 'personas', 'trabajar', 'honestidad', 'integridad', 'agradezco', 'profundamente', 'acompañan', 'ardua', 'labor', 'deseo', 'excelente', 'inicio', 'semana', 'todas']","['ganar él', 'respeto', 'confianza', 'persona', 'trabajar', 'honestidad', 'integridad', 'agradecer', 'profundamente', 'acompañar', 'ardua', 'labor', 'desear', 'excelente', 'inicio', 'semana']","[('para', 'ganarse'), ('ganarse', 'el'), ('el', 'respeto'), ('respeto', 'y'), ('y', 'la'), ('la', 'confianza'), ('confianza', 'de'), ('de', 'las'), ('las', 'personas'), ('personas', 'hay'), ('hay', 'que'), ('que', 'trabajar'), ('trabajar', 'con'), ('con', 'honestidad'), ('honestidad', 'e'), ('e', 'integridad'), ('integridad', 'agradezco'), ('agradezco', 'profundamente'), ('profundamente', 'a'), ('a', 'todos'), ('todos', 'los'), ('los', 'que'), ('que', 'me'), ('me', 'acompañan'), ('acompañan', 'en'), ('en', 'esta'), ('esta', 'ardua'), ('ardua', 'labor'), ('labor', 'les'), ('les', 'deseo'), ('deseo', 'un'), ('un', 'excelente'), ('excelente', 'inicio'), ('inicio', 'de'), ('de', 'semana'), ('semana', 'a'), ('a', 'todas'), ('todas', 'y'), ('y', 'todos')]",para ganar él el respeto y el confianza de el persona haber que trabajar con honestidad e integridad agradecer profundamente a todo el que yo acompañar en este ardua labor él desear uno excelente inicio de semana a todo y todo,0.02139741020808396
16,en tepa y todos los altos hay gente trabajadora buena y dedicada que con o sin apoyo han sabido construir una de las regiones más fértiles y productivas de méxico y de toda américa  gracias por recibirme este domingo,"['tepa', 'altos', 'gente', 'trabajadora', 'buena', 'dedicada', 'apoyo', 'sabido', 'construir', 'regiones', 'fértiles', 'productivas', 'méxico', 'toda', 'américa', 'gracias', 'recibirme', 'domingo']","['tepa', 'alto', 'gente', 'trabajador', 'dedicado', 'apoyo', 'saber', 'construir', 'región', 'fértil', 'productivo', 'méxico', 'américa', 'gracia', 'recibir yo', 'domingo']","[('en', 'tepa'), ('tepa', 'y'), ('y', 'todos'), ('todos', 'los'), ('los', 'altos'), ('altos', 'hay'), ('hay', 'gente'), ('gente', 'trabajadora'), ('trabajadora', 'buena'), ('buena', 'y'), ('y', 'dedicada'), ('dedicada', 'que'), ('que', 'con'), ('con', 'o'), ('o', 'sin'), ('sin', 'apoyo'), ('apoyo', 'han'), ('han', 'sabido'), ('sabido', 'construir'), ('construir', 'una'), ('una', 'de'), ('de', 'las'), ('las', 'regiones'), ('regiones', 'más'), ('más', 'fértiles'), ('fértiles', 'y'), ('y', 'productivas'), ('productivas', 'de'), ('de', 'méxico'), ('méxico', 'y'), ('y', 'de'), ('de', 'toda'), ('toda', 'américa'), ('américa', ' '), (' ', 'gracias'), ('gracias', 'por'), ('por', 'recibirme'), ('recibirme', 'este'), ('este', 'domingo')]",en tepa y todo el alto haber gente trabajador buen y dedicado que con o sin apoyo haber saber construir uno de el región más fértil y productivo de méxico y de todo américa   gracia por recibir yo este domingo,0.0016864728771875167
17,conocer de cerca a la gente y sus historias me motiva y me llena de vida es un privilegio estar y compartir con ustedes gracias por inspirarme todos los días,"['conocer', 'cerca', 'gente', 'historias', 'motiva', 'llena', 'vida', 'privilegio', 'compartir', 'ustedes', 'gracias', 'inspirarme', 'días']","['cerca', 'gente', 'historia', 'motivar', 'llenar', 'vida', 'privilegio', 'compartir', 'gracia', 'inspirarmir']","[('conocer', 'de'), ('de', 'cerca'), ('cerca', 'a'), ('a', 'la'), ('la', 'gente'), ('gente', 'y'), ('y', 'sus'), ('sus', 'historias'), ('historias', 'me'), ('me', 'motiva'), ('motiva', 'y'), ('y', 'me'), ('me', 'llena'), ('llena', 'de'), ('de', 'vida'), ('vida', 'es'), ('es', 'un'), ('un', 'privilegio'), ('privilegio', 'estar'), ('estar', 'y'), ('y', 'compartir'), ('compartir', 'con'), ('con', 'ustedes'), ('ustedes', 'gracias'), ('gracias', 'por'), ('por', 'inspirarme'), ('inspirarme', 'todos'), ('todos', 'los'), ('los', 'días')]",conocer de cerca a el gente y su historia yo motivar y yo llenar de vida ser uno privilegio estar y compartir con tú gracia por inspirarmir todo el día,0.0018562509325883122
18,en el oriente de guadalajara y en todo jalisco ya se respira fuerte la 4t queremos paz y tranquilidad desarrollo y bienestar y juntos podemos lograrlo gracias a los simpatizantes de mi partido por invitarme a conversar con ellos esta tarde somos invencibles cuando estamos juntos,"['oriente', 'guadalajara', 'jalisco', 'respira', 'fuerte', 'queremos', 'paz', 'tranquilidad', 'desarrollo', 'bienestar', 'juntos', 'podemos', 'lograrlo', 'gracias', 'simpatizantes', 'partido', 'invitarme', 'conversar', 'tarde', 'invencibles', 'juntos']","['oriente', 'guadalajara', 'jalisco', 'respirar', 'fuerte', 't', 'paz', 'tranquilidad', 'desarrollo', 'bienestar', 'junto', 'lograr él', 'gracias', 'simpatizante', 'partido', 'invitar yo', 'conversar', 'invencible', 'junto']","[('en', 'el'), ('el', 'oriente'), ('oriente', 'de'), ('de', 'guadalajara'), ('guadalajara', 'y'), ('y', 'en'), ('en', 'todo'), ('todo', 'jalisco'), ('jalisco', 'ya'), ('ya', 'se'), ('se', 'respira'), ('respira', 'fuerte'), ('fuerte', 'la'), ('la', '4'), ('4', 't'), ('t', 'queremos'), ('queremos', 'paz'), ('paz', 'y'), ('y', 'tranquilidad'), ('tranquilidad', 'desarrollo'), ('desarrollo', 'y'), ('y', 'bienestar'), ('bienestar', 'y'), ('y', 'juntos'), ('juntos', 'podemos'), ('podemos', 'lograrlo'), ('lograrlo', 'gracias'), ('gracias', 'a'), ('a', 'los'), ('los', 'simpatizantes'), ('simpatizantes', 'de'), ('de', 'mi'), ('mi', 'partido'), ('partido', 'por'), ('por', 'invitarme'), ('invitarme', 'a'), ('a', 'conversar'), ('conversar', 'con'), ('con', 'ellos'), ('ellos', 'esta'), ('esta', 'tarde'), ('tarde', 'somos'), ('somos', 'invencibles'), ('invencibles', 'cuando'), ('cuando', 'estamos'), ('estamos', 'juntos')]",en el oriente de guadalajara y en todo jalisco ya él respirar fuerte el 4 t querer paz y tranquilidad desarrollo y bienestar y junto poder lograr él gracias a el simpatizante de mi partido por invitar yo a conversar con él este tarde ser invencible cuando estar junto,5.061684414902034e-05
19,si ustedes están conmigo quién puede contra nosotros juntos,"['ustedes', 'conmigo', 'quién', 'puede', 'juntos']",['junto'],"[('si', 'ustedes'), ('ustedes', 'están'), ('están', 'conmigo'), ('conmigo', 'quién'), ('quién', 'puede'), ('puede', 'contra'), ('contra', 'nosotros'), ('nosotros', 'juntos')]",si tú estar yo quién poder contra yo junto,0.06963267538823151
